Date,Price_Bitcoin,btc_return_mo,btc_return_pa
2024-09,63785.09,0.08193447609833115,1.5728325344678398
2024-08,58954.67,-0.08682300918402053,-0.6637521460238304
2024-07,64559.96,0.04288832429582379,0.6552121434053775
2024-06,61904.96,-0.08465792237545222,-0.6540597265628327
2024-05,67630.41,0.12964195594740446,3.3180709037351903
2024-04,59868.89,-0.15494039445691588,-0.8673680632729922
2024-03,70845.76,0.15326423426485536,4.535360159080661
2024-02,61430.64,0.4468420052272304,83.14984228632184
2024-01,42458.43,-0.0011637836731525075,-0.013876360038957203
2023-12,42507.9,0.1260141183875192,3.154569521706316
2023-11,37750.77,0.08947070408097302,1.7963187739884878
2023-10,34650.56,0.2799153681183959,18.327471643574054
2023-09,27072.54,0.040726371923091254,0.6145024792565827
2023-08,26013.12,-0.10934713833764742,-0.7508266382715156
2023-07,29206.8,-0.038962637183289406,-0.37929782408812085
2023-06,30390.91,0.12072861773567234,2.926499451250397
2023-05,27117.1,-0.07601414203917412,-0.6127567197562649
2023-04,29347.96,0.03354991847242328,0.4858586083115024
2023-03,28395.3,0.22674416595238744,10.615770299453363
2023-02,23146.88,0.00855403963999124,0.10761818860053873
2023-01,22950.56,0.38762114936969083,49.962523652102945
2022-12,16539.5,-0.033032242976994364,-0.33174238506540055
2022-11,17104.5,-0.16177668352800156,-0.8796858113152529
2022-10,20405.66,0.05047739706246479,0.805678996729096
2022-09,19425.13,-0.03820134705374689,-0.37337174463428124
2022-08,20196.67,-0.15165991243014743,-0.8610559747647619
2022-07,23807.28,0.2709891998953622,16.77060944939225
2022-06,18731.3,-0.41074823802986504,-0.998247691055363
2022-05,31788.28,-0.1707700855882529,-0.8942940265088493
2022-04,38334.7,-0.16240491631849452,-0.8807634409194324
2022-03,45767.58,0.09873035558541998,2.0952339464130625
2022-02,41654.97,0.08369695071315153,1.623579424731688
2022-01,38437.84,-0.1704120007812897,-0.8937449619102377
2021-12,46333.65,-0.18910170642753843,-0.9191655220167857
2021-11,57138.67,-0.06293150187992069,-0.5415879144024283
2021-10,60975.98,0.4038007337172669,57.56869950554609
2021-09,43436.35,-0.07599003840366847,-0.6126354801058802
2021-08,47008.53,0.1316389272854115,3.4105681830154095
2021-07,41540.22,0.20110510336851228,8.015133180689203
2021-06,34585,-0.05739544611755121,-0.5080121213753297
2021-05,36690.89,-0.35419780605071527,-0.9947374747446435
2021-04,56814.44,-0.03639336365887491,-0.35908949835851633
2021-03,58960.2,0.30303852702337153,22.960014722878825
2021-02,45248.24,0.387929178197407,50.0984435147834
2021-01,32601.26,0.12432560314633467,3.080423183297576
2020-12,28996.28,0.49630339843776183,124.96095590820937
2020-11,19378.61,0.39916751503599257,55.290688555161346
2020-10,13850.1,0.2935616585488865,20.95056048918155
2020-09,10706.95,-0.08319918483379851,-0.6473857255927267
2020-08,11678.6,0.029347863450509326,0.4149660152211574
2020-07,11345.63,0.24035403609235284,12.260135748157285
2020-06,9147.09,-0.0376933904799176,-0.36938888010113335
2020-05,9505.38,0.07690651850777641,1.4329661634546675
2020-04,8826.56,0.3618355378569653,39.690774645594146
2020-03,6481.37,-0.24926448103635213,-0.9679488537804114
2020-02,8633.36,-0.07706945155645162,-0.6180308807120987
2020-01,9354.29,0.3067808283286326,23.798936253336247
2019-12,7158.27,-0.07160125234425452,-0.589971021339906
2019-11,7710.34,-0.16095466307993322,-0.8782622874171526
2019-10,9189.42,0.11509907898409155,2.6962512578029836
2019-09,8240.9,-0.1439075521130917,-0.8450298723768888
2019-08,9626.18,-0.03993672836581863,-0.3868054776257185
2019-07,10026.61,-0.11993086971099742,-0.7841254461850162
2019-06,11392.98,0.339817813622348,32.461774808114626
2019-05,8503.38,0.6234423534757447,334.1525001062956
2019-04,5237.87,0.2797235259481501,18.292737137696875
2019-03,4092.97,0.07638072546436181,1.4187498088249635
2019-02,3802.53,0.1128140144686629,2.606376270901605
2019-01,3417.04,-0.06998568388048487,-0.5813263711397201
2018-12,3674.18,-0.06518453686412007,-0.5546405711851118
2018-11,3930.38,-0.37636773292713877,-0.9965394674964323
2018-10,6302.4,-0.03945864386630704,-0.3831311817013513
2018-09,6561.3,-0.068605740567243,-0.573810562219052
2018-08,7044.6,-0.083859271753563,-0.6504202330803277
2018-07,7689.43,0.3033727481676849,23.03386595564822
2018-06,5899.64,-0.2173758470101932,-0.9471993874085294
2018-05,7538.28,-0.18704584425248316,-0.9166716723860071
2018-04,9272.7,0.3531829942604974,36.69453370878829
2018-03,6852.51,-0.3497345801203642,-0.9942840566741289
2018-02,10538.02,0.05778880600985126,0.9624003006124615
2018-01,9962.31,-0.8536754633931255,-0.9999999999036602
2024-06,68083.66,0.011942599423069078,0.15310948317095008
